hodges_list,p_no,preferred_name,date,verbatim_name,count
662,33a0109,Neurobathra bohartiella Opler,2005-09-18,Neurobathra bohartiella Opler,1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2005-06-03,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2005-07-07,Symmoca signatella (H.-S.),1
1134,59a0002,Oegoconia novimundi (Busck),2005-05-30,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2005-07-03,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2005-09-03,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2005-09-19,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2005-09-28,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2005-10-05,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2005-10-09,Oegoconia novimundi (Bsk.),1
1246,59a1804,Pigritia murtfeldtella (Chambers) or similar species,2005-04-16,Pigritia murtfeldtella? (Cham.),1
1246,59a1804,Pigritia murtfeldtella (Chambers) or similar species,2005-05-03,Pigritia murtfeldtella? (Cham.),1
1246,59a1804,Pigritia murtfeldtella (Chambers) or similar species,2005-08-01,Pigritia murtfeldtella? (Cham.),1
1246,59a1804,Pigritia murtfeldtella (Chambers) or similar species,2005-09-19,Pigritia murtfeldtella? (Cham.),1
1255,59a1628.1,Coleophora sacramenta Heinrich or similar species,2005-05-01,Coleophora sacramenta Heinrich (was A),1
1255,59a1628.1,Coleophora sacramenta Heinrich or similar species,2005-05-06,Coleophora sacramenta Heinrich (was A),1
1398B,59a1659.2,"Coleophora sp. B: buff, white streaks, black speckles",2005-05-30,"Coleophora B: buff, white streaks, black speckles",1
1398B,59a1659.2,"Coleophora sp. B: buff, white streaks, black speckles",2005-06-29,"Coleophora B: buff, white streaks, black speckles",1
1398B,59a1659.2,"Coleophora sp. B: buff, white streaks, black speckles",2005-07-30,"Coleophora B: buff, white streaks, black speckles",1
1398B,59a1659.2,"Coleophora sp. B: buff, white streaks, black speckles",2005-07-31,"Coleophora B: buff, white streaks, black speckles",1
1398B,59a1659.2,"Coleophora sp. B: buff, white streaks, black speckles",2005-08-07,"Coleophora B: buff, white streaks, black speckles",2
1398B,59a1659.2,"Coleophora sp. B: buff, white streaks, black speckles",2005-08-21,"Coleophora B: buff, white streaks, black speckles",2
1398B,59a1659.2,"Coleophora sp. B: buff, white streaks, black speckles",2005-08-22,"Coleophora B: buff, white streaks, black speckles",2
1398B,59a1659.2,"Coleophora sp. B: buff, white streaks, black speckles",2005-08-27,"Coleophora B: buff, white streaks, black speckles",1
1398B,59a1659.2,"Coleophora sp. B: buff, white streaks, black speckles",2005-09-03,"Coleophora B: buff, white streaks, black speckles",3
1398B,59a1659.2,"Coleophora sp. B: buff, white streaks, black speckles",2005-09-05,"Coleophora B: buff, white streaks, black speckles",1
1398B,59a1659.2,"Coleophora sp. B: buff, white streaks, black speckles",2005-09-06,"Coleophora B: buff, white streaks, black speckles",1
1433,59a1822,Mompha cephalanthiella (Chambers),2005-06-01,"Mompha sp. #3 [prob, cephalanthiella (Cham.)]",1
1433,59a1822,Mompha cephalanthiella (Chambers),2005-08-30,"Mompha sp. #3 [prob, cephalanthiella (Cham.)]",1
1433,59a1822,Mompha cephalanthiella (Chambers),2005-09-18,"Mompha sp. #3 [prob, cephalanthiella (Cham.)]",1
1433,59a1822,Mompha cephalanthiella (Chambers),2005-09-21,"Mompha sp. #3 [prob, cephalanthiella (Cham.)]",1
1458J,59a1856.10,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",2005-04-19,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",1
1458J,59a1856.10,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",2005-06-29,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",1
1458J,59a1856.10,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",2005-07-19,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",1
1458J,59a1856.10,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",2005-09-06,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",1
1562,59a0268,Periploca ceanothiella (Cosens),2005-05-19,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2005-05-23,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2005-05-24,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2005-06-01,Periploca ceanothiella (Cosens),2
1562,59a0268,Periploca ceanothiella (Cosens),2005-06-07,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2005-07-01,Periploca ceanothiella (Cosens),1
1738,59a0652,Aristotelia fungivorella (Clemens),2005-07-30,Aristotelia sp. 1 (fungivorella?),1
NA,NA,Leucogoniella californica or distincta,2005-07-24,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2005-07-30,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2005-08-07,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2005-08-08,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2005-09-28,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2005-10-09,Leucogoniella californica or distincta,1
1859,59a0691.9,Telphusa sedulitella (Busck),2005-08-30,Telphusa sedulitella (Bsk.),1
1966,59a0885,Gelechia versutella Zeller,2005-07-20,Gelechia versutella Zell.,1
1966,59a0885,Gelechia versutella Zeller,2005-07-31,Gelechia versutella Zell.,1
1966,59a0885,Gelechia versutella Zeller,2005-08-17,Gelechia versutella Zell.,1
1966,59a0885,Gelechia versutella Zeller,2005-08-26,Gelechia versutella Zell.,1
1966,59a0885,Gelechia versutella Zeller,2005-09-05,Gelechia versutella Zell.,1
1966,59a0885,Gelechia versutella Zeller,2005-09-15,Gelechia versutella Zell.,1
1966,59a0885,Gelechia versutella Zeller,2005-10-03,Gelechia versutella Zell.,1
2039,59a1330,Symmetrischema striatella (Murtfeldt),2005-06-01,Symmetrischema striatella (Meyrick),1
2039,59a1330,Symmetrischema striatella (Murtfeldt),2005-10-04,Symmetrischema striatella (Meyrick),1
2102,59a0957,Chionodes ochreostrigella (Chambers),2005-03-05,Chionodes ochreostrigella (Cham.),1
2102,59a0957,Chionodes ochreostrigella (Chambers),2005-03-10,Chionodes ochreostrigella (Cham.),1
2120,59a0974,Chionodes trichostola (Meyrick),2005-07-03,Chionodes trichostola (Meyrick),1
2222A,59a0463.1,Aproaerema sp 1 (black),2005-08-01,Aproaerema [was Syncopacma] sp. (black},1
2257,59a0453,Anarsia lineatella Zeller,2005-04-19,Anarsia lineatella Zell.,1
2257,59a0453,Anarsia lineatella Zeller,2005-05-01,Anarsia lineatella Zell.,1
2257,59a0453,Anarsia lineatella Zeller,2005-05-13,Anarsia lineatella Zell.,1
2257,59a0453,Anarsia lineatella Zeller,2005-06-11,Anarsia lineatella Zell.,2
2257,59a0453,Anarsia lineatella Zeller,2005-06-24,Anarsia lineatella Zell.,1
2257,59a0453,Anarsia lineatella Zeller,2005-07-03,Anarsia lineatella Zell.,1
2257,59a0453,Anarsia lineatella Zeller,2005-07-18,Anarsia lineatella Zell.,1
2257,59a0453,Anarsia lineatella Zeller,2005-07-24,Anarsia lineatella Zell.,1
2257,59a0453,Anarsia lineatella Zeller,2005-08-02,Anarsia lineatella Zell.,1
2257,59a0453,Anarsia lineatella Zeller,2005-09-05,Anarsia lineatella Zell.,1
2257,59a0453,Anarsia lineatella Zeller,2005-09-18,Anarsia lineatella Zell.,1
2262,59a0591,Platyedra subcinerea (Haworth),2005-04-01,Platyedra subcinerea (Haw.),1
2262,59a0591,Platyedra subcinerea (Haworth),2005-05-03,Platyedra subcinerea (Haw.),1
2262,59a0591,Platyedra subcinerea (Haworth),2005-05-07,Platyedra subcinerea (Haw.),1
2262,59a0591,Platyedra subcinerea (Haworth),2005-06-11,Platyedra subcinerea (Haw.),1
2262,59a0591,Platyedra subcinerea (Haworth),2005-06-15,Platyedra subcinerea (Haw.),1
2262,59a0591,Platyedra subcinerea (Haworth),2005-06-21,Platyedra subcinerea (Haw.),3
2262,59a0591,Platyedra subcinerea (Haworth),2005-07-01,Platyedra subcinerea (Haw.),1
2262,59a0591,Platyedra subcinerea (Haworth),2005-08-01,Platyedra subcinerea (Haw.),1
2262,59a0591,Platyedra subcinerea (Haworth),2005-08-02,Platyedra subcinerea (Haw.),1
2262,59a0591,Platyedra subcinerea (Haworth),2005-08-26,Platyedra subcinerea (Haw.),1
2365,36a0173,Eidophasia vanella (Walsingham),2005-05-30,Eidophasia vanella (Wlsm.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-03-05,Plutella xylostella (L.),3
2366,36a0180,Plutella xylostella (Linnaeus),2005-03-10,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-03-13,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-03-27,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-04-17,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-05-01,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-05-03,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-08-19,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-08-27,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-09-10,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-09-12,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-09-16,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-09-19,Plutella xylostella (L.),3
2366,36a0180,Plutella xylostella (Linnaeus),2005-09-21,Plutella xylostella (L.),2
2366,36a0180,Plutella xylostella (Linnaeus),2005-09-28,Plutella xylostella (L.),3
2366,36a0180,Plutella xylostella (Linnaeus),2005-10-01,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-10-03,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-10-05,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-10-06,Plutella xylostella (L.),2
2366,36a0180,Plutella xylostella (Linnaeus),2005-10-12,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-10-16,Plutella xylostella (L.),3
2366,36a0180,Plutella xylostella (Linnaeus),2005-10-21,Plutella xylostella (L.),1
2366,36a0180,Plutella xylostella (Linnaeus),2005-11-01,Plutella xylostella (L.),1
2400B,36a0169.2,Ypsolopha sp. B (gray or brownish gray) [same as sp. A?],2005-10-13,Ypsolopha sp. B (gray or brownish gray) [same as sp. A?],1
2400C,36a0169.3,"?Ypsolopha sp. C grey, black chevrons",2005-10-13,"?Ypsolopha sp. C grey, black chevrons",2
2693b,53a0029c.,Prionoxystus robiniae mixtus Barnes & Benjamin,2005-05-15,Prionoxystus robiniae mixtus B. & Benj.,1
2707,51a0478,Bactra verutana Zeller,2005-06-26,Bactra verutana Zell.,1
2707,51a0478,Bactra verutana Zeller,2005-07-01,Bactra verutana Zell.,1
2707,51a0478,Bactra verutana Zeller,2005-08-15,Bactra verutana Zell.,1
2707,51a0478,Bactra verutana Zeller,2005-08-21,Bactra verutana Zell.,1
2707,51a0478,Bactra verutana Zeller,2005-09-28,Bactra verutana Zell.,1
2707,51a0478,Bactra verutana Zeller,2005-10-17,Bactra verutana Zell.,1
3429,51a1326.4,Aspila prunivora (Walsh),2005-09-28,Grapholita prunivora (Walsh),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-04-16,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-01,Cydia pomonella (L.),3
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-02,Cydia pomonella (L.),3
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-03,Cydia pomonella (L.),3
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-10,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-13,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-14,Cydia pomonella (L.),3
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-15,Cydia pomonella (L.),5
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-16,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-22,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-23,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-24,Cydia pomonella (L.),5
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-30,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-05-31,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-06-03,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-06-07,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-06-11,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-06-29,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-07-09,Cydia pomonella (L.),2
3492,51a1380,Cydia pomonella (Linnaeus),2005-07-10,Cydia pomonella (L.),4
3492,51a1380,Cydia pomonella (Linnaeus),2005-07-11,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-07-19,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-07-24,Cydia pomonella (L.),4
3492,51a1380,Cydia pomonella (Linnaeus),2005-07-30,Cydia pomonella (L.),4
3492,51a1380,Cydia pomonella (Linnaeus),2005-07-31,Cydia pomonella (L.),4
3492,51a1380,Cydia pomonella (Linnaeus),2005-08-01,Cydia pomonella (L.),2
3492,51a1380,Cydia pomonella (Linnaeus),2005-08-02,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-08-03,Cydia pomonella (L.),3
3492,51a1380,Cydia pomonella (Linnaeus),2005-08-07,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-08-08,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-08-09,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-08-12,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-08-22,Cydia pomonella (L.),4
3492,51a1380,Cydia pomonella (Linnaeus),2005-08-25,Cydia pomonella (L.),2
3492,51a1380,Cydia pomonella (Linnaeus),2005-08-26,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-08-30,Cydia pomonella (L.),2
3492,51a1380,Cydia pomonella (Linnaeus),2005-09-02,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-09-05,Cydia pomonella (L.),2
3492,51a1380,Cydia pomonella (Linnaeus),2005-09-08,Cydia pomonella (L.),1
3492,51a1380,Cydia pomonella (Linnaeus),2005-09-10,Cydia pomonella (L.),2
3492,51a1380,Cydia pomonella (Linnaeus),2005-09-28,Cydia pomonella (L.),1
3494,51a1383,Cydia latiferreana (Walsingham),2005-05-11,Cydia latiferreana (Wlsm.),1
3494,51a1383,Cydia latiferreana (Walsingham),2005-07-01,Cydia latiferreana (Wlsm.),1
3494,51a1383,Cydia latiferreana (Walsingham),2005-07-03,Cydia latiferreana (Wlsm.),1
3494,51a1383,Cydia latiferreana (Walsingham),2005-07-11,Cydia latiferreana (Wlsm.),1
3494,51a1383,Cydia latiferreana (Walsingham),2005-07-30,Cydia latiferreana (Wlsm.),1
3494,51a1383,Cydia latiferreana (Walsingham),2005-08-15,Cydia latiferreana (Wlsm.),2
3494,51a1383,Cydia latiferreana (Walsingham),2005-08-25,Cydia latiferreana (Wlsm.),1
3494,51a1383,Cydia latiferreana (Walsingham),2005-08-27,Cydia latiferreana (Wlsm.),2
3494,51a1383,Cydia latiferreana (Walsingham),2005-09-28,Cydia latiferreana (Wlsm.),1
3583,51a0232,Anopina triangulana (Kearfott),2005-05-30,Anopina triangulana (Kft.),1
3583,51a0232,Anopina triangulana (Kearfott),2005-05-31,Anopina triangulana (Kft.),1
3583,51a0232,Anopina triangulana (Kearfott),2005-06-03,Anopina triangulana (Kft.),1
3583,51a0232,Anopina triangulana (Kearfott),2005-06-22,Anopina triangulana (Kft.),1
3648,51a0323,Archips argyrospila (Walker),2005-05-06,Archips argyrospila (Wlk.),1
3648,51a0323,Archips argyrospila (Walker),2005-05-31,Archips argyrospila (Wlk.),1
3688,51a0364,Clepsis peritana (Clemens),2005-03-09,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2005-03-11,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2005-03-12,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-03-13,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-03-27,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-04-01,Clepsis peritana (Clem.),4
3688,51a0364,Clepsis peritana (Clemens),2005-04-15,Clepsis peritana (Clem.),5
3688,51a0364,Clepsis peritana (Clemens),2005-04-16,Clepsis peritana (Clem.),4
3688,51a0364,Clepsis peritana (Clemens),2005-04-17,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-04-19,Clepsis peritana (Clem.),6
3688,51a0364,Clepsis peritana (Clemens),2005-04-20,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-04-25,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-04-29,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-05-01,Clepsis peritana (Clem.),5
3688,51a0364,Clepsis peritana (Clemens),2005-05-02,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-05-03,Clepsis peritana (Clem.),4
3688,51a0364,Clepsis peritana (Clemens),2005-05-07,Clepsis peritana (Clem.),4
3688,51a0364,Clepsis peritana (Clemens),2005-05-10,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-05-11,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-05-13,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-05-14,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2005-05-15,Clepsis peritana (Clem.),4
3688,51a0364,Clepsis peritana (Clemens),2005-05-16,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-05-19,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-05-22,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-05-23,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2005-05-24,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-05-29,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-05-31,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-06-01,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-06-07,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-06-11,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-06-12,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-06-15,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-06-18,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-06-19,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-06-21,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-06-22,Clepsis peritana (Clem.),4
3688,51a0364,Clepsis peritana (Clemens),2005-06-23,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2005-06-24,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-06-26,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-06-27,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2005-06-29,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-07-01,Clepsis peritana (Clem.),4
3688,51a0364,Clepsis peritana (Clemens),2005-07-03,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-07-04,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2005-07-06,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-07-07,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-07-09,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-07-10,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-07-11,Clepsis peritana (Clem.),4
3688,51a0364,Clepsis peritana (Clemens),2005-07-13,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2005-07-19,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-07-20,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-07-24,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-07-30,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-07-31,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2005-08-02,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-08-03,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2005-08-08,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2005-08-09,Clepsis peritana (Clem.),2
